Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
1000000.000001223,-16.01849312614581,-15.94976903537375,0.3775842943795033,-0.12320534212382292,2.3935695544922715,0.7810191267171387
896924.5376076346,-16.0088130730523,-15.94222927350355,0.36945363911667073,-0.10744428877729685,2.4956293816607897,0.7257774604829151
804473.6261616852,-16.00048170264915,-15.93572785011261,0.36215114218919386,-0.09397773387500662,2.587066175276219,0.6713401898098288
721552.1351617242,-15.99463232586567,-15.93007666496669,0.36336562325884525,-0.08421352150564794,2.6117644055624076,0.605301833351572
647177.8151889396,-15.98778240494942,-15.92619509992326,0.34839038721840465,-0.07215968415120295,2.752270938400669,0.5700587872105202
580469.6626375489,-15.98332813814041,-15.92273424015526,0.34417472765974805,-0.06373353790440564,2.8091720899824133,0.5201964626928983
520637.4837558065,-15.97947649219028,-15.92035519287035,0.3369014787675376,-0.055795228307418954,2.888988692041903,0.4784537730131251
466972.5343783079,-15.97552881639781,-15.91795137991078,0.3289536205791542,-0.04872974047732015,2.9746656970239824,0.4406538744506255
418839.1244722169,-15.97193556594868,-15.91637805075001,0.3180593815211897,-0.042147173098677805,3.0898104153195645,0.4094417017153613
375667.0880487702,-15.96877528753492,-15.91520386593691,0.3071846403438729,-0.03640936897621431,3.210271868514149,0.3805007074697769
336945.0292421377,-15.9666937791692,-15.91393953748888,0.30290533170859757,-0.03210414551141261,3.264688189715581,0.34601578024664503
302214.2645518258,-15.96454822265774,-15.91369510496291,0.2922835007646113,-0.02769510808438073,3.390891106112949,0.32130139210900643
271063.3894912461,-15.96279917950196,-15.91434589713588,0.2787015104386059,-0.023599910132543166,3.5625234634233998,0.3016676639088014
243123.4052814968,-15.96140727826026,-15.91429947845461,0.2711363722391237,-0.020509717536113206,3.6671974314060574,0.2773998296361554
218063.3478634334,-15.96077592776239,-15.91503493623136,0.26340094056909297,-0.017787200937347925,3.7792596082098076,0.2552096051760204
195586.3674513435,-15.96035184634225,-15.91555096965427,0.25809277428058003,-0.01555044317957863,3.860561017590163,0.23260408941192603
175426.2121884387,-15.95989955067675,-15.91665249208139,0.2492115877163241,-0.013386734115713724,4.001109522594553,0.2149249552865599
157344.0742511817,-15.96028049348446,-15.91708639947676,0.24897953399609585,-0.011914857718747967,4.0072175317927385,0.19176446342024064
141125.7610428699,-15.96082830919118,-15.91909401321235,0.24060182161271312,-0.010248846584354624,4.1487167460493515,0.17672169382260422
126579.1579677468,-15.9616045856585,-15.92028056004576,0.23827609937676408,-0.009025705861377537,4.190798931514348,0.15874407285900174
113531.9527308462,-15.96269025507659,-15.92213834847574,0.23384890406531608,-0.007870392542140798,4.271427171198997,0.1437586748027367
101829.5942066815,-15.96257479422539,-15.92426262404897,0.22093115644201378,-0.006598939495223086,4.522262357683029,0.13507436506678344
91333.4616984892,-15.96346268268554,-15.92621340554784,0.21480919015156982,-0.005688975629849608,4.652031397080934,0.12320372898670999
81919.22290192186,-15.96550895995658,-15.92810645468822,0.21571102642130305,-0.005059800703279423,4.6332823924558415,0.10868005171906696
73475.36112239314,-15.96702779852832,-15.92959673455273,0.21588896372104055,-0.004481231294660325,4.630015868481925,0.09610575569497251
65901.85430017585,-15.96830077478231,-15.93177029282439,0.2106937396724743,-0.003864717212958822,4.744629126973495,0.08702987513831581
59108.99019559865,-15.97108126339188,-15.93351606532659,0.2166825497737011,-0.0035080923923550274,4.613836939449743,0.0746980607517972
53016.30369957669,-15.97183830453078,-15.93538057667607,0.21028716735593728,-0.003003251281464876,4.754432180204259,0.06790121678546228
47551.6236813506,-15.97331112482283,-15.93774246666432,0.2051531971357009,-0.0025825578665233744,4.873633803062248,0.06135142660402799
42650.21808283547,-15.97526497856184,-15.9395612061752,0.20593778490517367,-0.0022821212819512287,4.855239234197355,0.0538038456149676
38254.0271327652,-15.97732678518642,-15.9413755495111,0.2073709645413185,-0.002022846166444574,4.821817059275178,0.047035486261184874
34310.97559764337,-15.9782449604539,-15.94311332305863,0.20263604375406932,-0.0017381891516539399,4.9345931094660935,0.04232838369619027
30774.35592274548,-15.9799980711859,-15.94456831089445,0.20436081434276226,-0.0015400062670872393,4.893028143931418,0.036872499411996495
27602.2749561475,-15.98136759773621,-15.94581398047201,0.20507801041081522,-0.0013591334438656708,4.875979036015492,0.03231505009318666
24757.15770193112,-15.98261809743878,-15.9474818508961,0.20266670863554256,-0.0011790951297317078,4.934042496990778,0.028705777664515857
22205.3022242567,-15.98353345934776,-15.94878004590472,0.2004548704429236,-0.001024815092282335,4.9885236578419265,0.02550356756843949
19916.48042990486,-15.9842761827082,-15.9500526913887,0.19739288583121578,-0.0008865573248382286,5.0659365158563965,0.02275281151286404
17863.58000034208,-15.98586622863674,-15.95158033948782,0.19775394503884278,-0.0007808991921187402,5.056710280362278,0.019968152705817387
16022.28323180421,-15.98667952835702,-15.95217804019806,0.19900030938612184,-0.0006879820469978634,5.025057755105319,0.01737258364725409
14370.77897908698,-15.9877586355256,-15.95328863005577,0.19881862961917116,-0.0006045446150217853,5.029663247436993,0.015293616284526603
12889.50429086333,-15.98773748847826,-15.95412988547841,0.1938349802250975,-0.000516411080085495,5.158990915947399,0.013744475161097376
11560.91267606008,-15.98916837103916,-15.95495137781015,0.1973567808247927,-0.0004626299803980792,5.066937659193585,0.011877561339187293
10369.26625628475,-15.98909210613072,-15.95641888577847,0.1884359695327815,-0.00038743735318069245,5.306820003895592,0.01091118803492544
9300.449342237273,-15.98961973035656,-15.95664342720735,0.19018734982854785,-0.0003426264451492527,5.2579561963905,0.00947231685989532
8341.801225819192,-15.99011691812272,-15.95707355517525,0.19057490995797097,-0.0003059409902891975,5.2472669304934465,0.008423742880849133
7481.96620727353,-15.99087682410797,-15.95748886271955,0.1925662284127587,-0.0002743665974674343,5.193008027372119,0.00739895024602746
6710.75908084655,-15.99127495116982,-15.95777810459556,0.19319547433595097,-0.0002494018909498264,5.176096059766083,0.006681979220687072
6019.044485577167,-15.99151945705497,-15.9580382902103,0.1931048938433082,-0.00022665722276019265,5.1785255276500255,0.0060783038209395995
5398.628692059481,-15.99139234711224,-15.95818180755025,0.19154107040573795,-0.0002037388894294585,5.2208065165096444,0.005553280658537504
4842.162543334837,-15.99150368713133,-15.95909794457706,0.18689077446456,-0.00018175488107010057,5.350713843652819,0.00520367236467136
4343.054400196295,-15.99179784670993,-15.95900626528607,0.1891202103674828,-0.00016388671203274526,5.2876382015358825,0.004582131320521481
3895.392059696101,-15.99148994798598,-15.95880434867234,0.18850783668041624,-0.0001488751558099041,5.304815936927707,0.0041895091103924436
3493.872721939104,-15.99164671966537,-15.95842821495897,0.19158715754416358,-0.00013553885032380926,5.21955392157839,0.003692587471948829
3133.740175581326,-15.9920682759885,-15.95868214646157,0.19255580193884797,-0.00011819859642981558,5.1932978030456605,0.0031878577793100506
2810.728457962311,-15.9922129496422,-15.95864931010184,0.19358158201587786,-0.00011068755840223491,5.1657790096491745,0.0029537286547058144
2521.011322495383,-15.99232924325668,-15.95802330258027,0.19787134393159406,-0.00010036020953101146,5.0537875917449275,0.002563277590150144
2261.156914730017,-15.9929429120861,-15.95841564871287,0.19915044409289692,-8.778231449598325e-05,5.021328524971248,0.002213320898049653
2028.087120200046,-15.99254084489463,-15.95842211450209,0.1967894305610985,-8.09809117250102e-05,5.081572865890579,0.0020911204555222685
1819.041102511201,-15.99228219377828,-15.95890018204684,0.1925320297447617,-7.14407148084738e-05,5.193940268609122,0.0019272575371166141
1631.542599757146,-15.99262027802504,-15.95871353578707,0.19556434836078468,-5.949593256513848e-05,5.113405975075914,0.0015556355727478677
1463.370591872546,-15.99292081604231,-15.95823912161874,0.20004298036354146,-5.7965478798784154e-05,4.998925301921991,0.0014485142046907612
1312.532991462289,-15.99212820482144,-15.958660130106,0.19302936558131148,-4.780614670100925e-05,5.1805585933772536,0.0012830303998685735
1177.243046460639,-15.99246497968485,-15.95847083136614,0.19606947157363736,-4.926283399635956e-05,5.100232732921349,0.0012814433396906542
1055.89817509722,-15.99259172065186,-15.95902007046241,0.19362790219244355,-3.422749160382835e-05,5.164544765516378,0.0009129335730943326
947.0609824586614,-15.99198574435679,-15.95811183102292,0.19537463704411562,-3.5436646102197274e-05,5.118371464204189,0.0009283595912996321
849.4422337769282,-15.99189516766147,-15.95891661373741,0.19020066138597203,-3.2944041749792766e-05,5.257605113909073,0.000910652786979841
761.8855827538358,-15.99169935852863,-15.95813092734654,0.19360930145209287,-2.7225719981984006e-05,5.165041001122711,0.0007263182033990711
683.3538740205718,-15.99180225877219,-15.95782761368367,0.19595676551893643,-3.129724666141019e-05,5.103166363339581,0.0008150525244927883
612.9168574775375,-15.99156822446418,-15.95823761000086,0.1922350363259289,-2.643813579291374e-05,5.201965261748097,0.0007154276692149798
549.7401689842925,-15.99206982539331,-15.95826022629167,0.19500297178137613,-1.6870303068538282e-05,5.128126937523416,0.00044364993425304093
493.0754468699764,-15.99177992568817,-15.95909435056725,0.18850775451631413,-2.0931139868901583e-05,5.304821492403542,0.0005890259576957846
442.2514671889905,-15.9917327879368,-15.9587740467434,0.19008617819332824,-2.02456450030686e-05,5.260771709615702,0.0005603127880594323
396.6661927142982,-15.99156933924108,-15.95894472471789,0.1881555158341725,-1.5738496970027733e-05,5.314752472398397,0.00044455893473253086
355.7796414844177,-15.99125194310211,-15.95878404649814,0.18724998845395258,-1.3553568451156142e-05,5.340454239751311,0.0003865538935215275
319.1074904282311,-15.99167974688243,-15.95895580698765,0.18872943248150234,-2.5322373183573577e-05,5.29859052094364,0.0007109271974917367
286.2153382991239,-15.99114536431959,-15.95820569574597,0.1899759704365762,-1.6729482812642112e-05,5.263823576842293,0.00046353781404666014
256.7135599598404,-15.99153994073841,-15.95829264293053,0.1917535867592226,-1.4092129393693038e-05,5.2150262817642234,0.0003832565867276884
230.2526910643081,-15.99243851741703,-15.95935936343,0.1907819709951276,3.3629424841044616e-06,5.241585430980523,-9.239421439019296e-05
206.5192884655155,-15.99203488169646,-15.95870899943926,0.19220769211282648,-1.437794930366148e-05,5.20270538283273,0.0003891843943079311
185.2322173137637,-15.99244906818907,-15.95868142062912,0.1947605382261333,-1.4624642488668317e-05,5.134510324540119,0.00038555232253255204
166.1393208639811,-15.99181892667391,-15.9583853998814,0.19282972969169376,-1.5286453128883745e-05,5.185922291586129,0.0004111106631073576
149.0144335441905,-15.99168882556879,-15.9586002597628,0.19083635531719628,-2.1832575726794872e-05,5.240091623118504,0.000599491103185878
133.6547019033232,-15.99138932518651,-15.95776845595533,0.19391233069919664,-6.421540371769545e-06,5.156969622669281,0.00017077660047998763
119.8781817035778,-15.99187218755695,-15.95843689342502,0.19283994303603505,-6.849993353214304e-06,5.18564765663956,0.0001842027715879099
107.521682693594,-15.99189021832727,-15.95884179788009,0.19060437933821733,-1.3449489743944035e-05,5.246469144441769,0.0003702031044359128
96.43883553262864,-15.99239120129885,-15.9588128003644,0.1936669150983483,-2.0028605803875e-05,5.163504508605797,0.0005339982635489339
