Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
1000000.000001223,-63.27580274516016,4.071213501561138,110693.22205757925,-36156.51895238072,8.16304643754498e-06,2.6663542513446066e-06
864983.6005653586,-64.53270606752143,4.07188777818467,129611.52709530278,-36296.776639480864,7.154294891592681e-06,2.0035088661688134e-06
748196.629246097,-65.77935074453,4.074024740614225,151105.68805645112,-36353.50235873385,6.255797052986317e-06,1.5050401864193036e-06
647177.8142953623,-67.0719052903341,4.073905694710286,176616.61661599655,-36555.33028680759,5.42939222386639e-06,1.123751716021065e-06
559798.196014537,-68.31663220502735,4.075047396109619,204955.86903727564,-36525.839536665844,4.7289092374189375e-06,8.427540074883475e-07
484216.2591780545,-69.45619989859853,4.075354262029534,234637.58027492627,-36022.432203571836,4.163754159363564e-06,6.392349927163062e-07
418839.1233156102,-70.6762671987563,4.076879790827253,270882.6316390007,-35832.097301486414,3.628151250749406e-06,4.799284024035035e-07
362288.9729427318,-72.02135316219119,4.077867556625303,317001.3514985593,-36125.205300246154,3.1141185954997907e-06,3.5488231535901014e-07
313374.0202607467,-73.17098316355765,4.076105678433209,362396.07991467963,-35564.56875133699,2.7330895597780125e-06,2.6821799941978105e-07
271063.3883684509,-74.59760233341905,4.075596169596577,427598.08553174004,-36115.57538245545,2.3220795849858195e-06,1.9612632313666236e-07
234465.3856521021,-75.83901424270914,4.073016894612089,493611.4120824841,-35851.38955075424,2.01525415587481e-06,1.4636951257109726e-07
202808.7134890526,-76.97264434307114,4.072668491077196,562798.9879474554,-35117.59736400365,1.7699420166175765e-06,1.1044104987447452e-07
175426.2112195744,-78.24446748876801,4.07032073732621,651710.1814994636,-34894.37500725469,1.5300380356332577e-06,8.192249025158762e-08
151740.795814061,-79.82378643077476,4.067092957917493,781680.869710987,-35868.43778814743,1.2766064909255726e-06,5.857874008946786e-08
131253.2999157389,-80.82167935416884,4.064481729571114,876837.0332616151,-34423.603581999145,1.1387077387598266e-06,4.4704343347605376e-08
113531.9519470619,-81.83055363995679,4.062613955098858,984832.2181777991,-33028.095733991104,1.0142606323207842e-06,3.4015029814409834e-08
98203.2765742628,-83.00036191719957,4.059646449439763,1126609.9072393703,-32224.282896453977,8.868930921643733e-07,2.536769268330544e-08
84944.2237584177,-84.24483470199326,4.058258290195985,1300107.5211530058,-31652.910832004156,7.687115016986308e-07,1.8715341787442223e-08
73475.36051369576,nan,nan,,,,
63554.98188989663,nan,nan,,,,
54974.01706892172,nan,nan,,,,
47551.62322175925,nan,nan,,,,
41131.37426703433,nan,nan,,,,
35577.96420965718,nan,nan,,,,
30774.3555828171,nan,nan,,,,
26619.31289707123,nan,nan,,,,
23025.26911425641,nan,nan,,,,
19916.48018241149,nan,nan,,,,
17227.42873874984,nan,nan,,,,
14901.44333890875,nan,nan,,,,
12889.50411289421,nan,nan,,,,
11149.2096770596,nan,nan,,,,
9643.883529909359,nan,nan,,,,
8341.801099123755,nan,nan,,,,
7215.521149911308,nan,nan,,,,
6241.307464198148,nan,nan,,,,
5398.62860261096,nan,nan,,,,
4669.72520679585,nan,nan,,,,
4039.235723020148,nan,nan,,,,
3493.872659225915,nan,nan,,,,
3022.1425526904,nan,nan,,,,
2614.10374664473,nan,nan,,,,
2261.156871021387,nan,nan,,,,
1955.863611736788,nan,nan,,,,
1691.789949092785,nan,nan,,,,
1463.370561564773,nan,nan,,,,
1265.7915373021,nan,nan,,,,
1094.888921499392,nan,nan,,,,
947.060961536508,nan,nan,,,,
819.1922004637377,nan,nan,,,,
708.5878191113163,nan,nan,,,,
612.916843090912,nan,nan,,,,
530.1630177832817,nan,nan,,,,
458.5823160082184,nan,nan,,,,
396.6661828559049,nan,nan,,,,
343.1097430687979,nan,nan,,,,
296.784300948341,nan,nan,,,,
256.713553225255,nan,nan,,,,
222.0530135824364,nan,nan,,,,
192.0722152046894,nan,nan,,,,
166.1393162761135,nan,nan,,,,
143.7077839878039,nan,nan,,,,
