Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
2028.087120200046,-89.80067967159428,-9.956502014363961,491060.0648860316,-186.308346547743,2.0364104669914527e-06,7.726147861071708e-10
1819.041102511201,-89.69647082825269,-9.957082247520411,485170.77266810124,-172.15014866901055,2.061129669045741e-06,7.313379101569727e-10
1631.542599757146,-89.97001377401192,-9.956754475072135,500713.8005379947,-154.98019969557402,1.997148676796671e-06,6.181545234406076e-10
1463.370591872546,-89.31077763783173,-9.956810587439039,464110.6494263505,-132.50809564628355,2.1546584197544975e-06,6.151758946337354e-10
1312.532991462289,-89.11343816488261,-9.957048546478116,453671.596885267,-114.0616703574233,2.2042374785066763e-06,5.541872367347916e-10
1177.243046460639,-89.44904887704703,-9.956931879024438,471552.19976604317,-109.38509313749773,2.1206558821842425e-06,4.91924629554045e-10
1055.89817509722,-89.88312773037434,-9.956851132505653,495724.0631286445,-107.91740582582322,2.0172511826377035e-06,4.391485722024368e-10
947.0609824586614,-89.30011237500024,-9.956777932965672,463542.8178942029,-84.81194864294994,2.1572979408175717e-06,3.94709258996481e-10
849.4422337769282,-90.41059744600973,-9.957488886206443,526725.2991940506,-95.37396218343802,1.898522757011859e-06,3.437648389183178e-10
761.8855827538358,-89.54178396723151,-9.957295762479502,476594.28154328116,-85.31532234112635,2.0982206599649943e-06,3.756032728048329e-10
683.3538740205718,-89.04845715806974,-9.956649461179843,450310.57458564895,-69.48675720115249,2.2206895254659014e-06,3.426713086122346e-10
612.9168574775375,-90.30308243719729,-9.95673964631566,520289.88456608646,-79.90664101812617,1.922005416743516e-06,2.951835148567269e-10
549.7401689842925,-90.01453148101567,-9.957391148572686,503250.074268772,-74.22971889939787,1.987083617814794e-06,2.9309614826050614e-10
493.0754468699764,-89.57145055226476,-9.957457075552492,478216.1604763756,-63.83689724519757,2.0911045356233225e-06,2.7914076604307297e-10
442.2514671889905,-89.46405297598581,-9.956953048894835,472366.41078168753,-68.5152616063798,2.117000608291724e-06,3.0706427719520597e-10
396.6661927142982,-89.93602174339371,-9.95713132955759,498736.2805958045,-67.8772100859767,2.0050676487433346e-06,2.7288649999105673e-10
355.7796414844177,-90.63347070528941,-9.957073803680956,540442.6879504768,-64.34704404071326,1.8503349348959967e-06,2.2030751123185395e-10
319.1074904282311,-89.7292862025133,-9.957267677417413,486997.03690353426,-66.20913514204246,2.0534005460789415e-06,2.7916776479897665e-10
286.2153382991239,-90.39347913990214,-9.957199620096857,525705.6576080492,-59.90038866491728,1.9022051076395363e-06,2.1674262701762946e-10
256.7135599598404,-89.21421465219451,-9.957330977653484,458951.56386738725,-53.93946964352861,2.178879134348508e-06,2.560784060386566e-10
230.2526910643081,-88.77362659041493,-9.957177167177054,436257.27565125,-36.36266753673926,2.2922253653184978e-06,1.910602608378949e-10
206.5192884655155,-90.00878192479684,-9.956924563793013,502944.0518793138,-38.64622909115427,1.9882927143863937e-06,1.5278044437214663e-10
185.2322173137637,-89.23764826775584,-9.956773961271047,460221.0902817383,-45.71023451104409,2.1728686738864858e-06,2.1581439604223582e-10
166.1393208639811,-90.10460692622168,-9.957111947820739,508512.9640359353,-44.57515474922083,1.9665181874211437e-06,1.723807625782775e-10
149.0144335441905,-91.34292395838166,-9.956648698883342,586471.2325915497,-73.19255438323772,1.7051134460690796e-06,2.1280090428223882e-10
133.6547019033232,-94.13865734680653,-9.956548735942585,809186.3791338069,-71.82777186997261,1.235809225052885e-06,1.0969712958703673e-10
119.8781817035778,-89.62167392157893,-9.956355382575113,481050.6105458819,-51.079169818294915,2.0787833271648916e-06,2.2073046838710557e-10
107.521682693594,-91.50432433958403,-9.956367799963816,597491.130519822,-42.060709411807494,1.6736650034862612e-06,1.1781854787217134e-10
96.43883553262864,-90.19705366256429,-9.956441266253346,513994.36345616326,-24.811775214430686,1.9455466222346143e-06,9.391633234164276e-11
86.49835796741586,-90.67009259097844,-9.955092880544196,542850.1554915914,-22.099117892376874,1.8421289709996826e-06,7.499201186784124e-11
77.58249972364919,-89.36901937206781,-9.956038685764884,467275.00360305933,-21.580276598917028,2.1400673910573387e-06,9.883525950078817e-11
69.58564769099335,-89.4617476350539,-9.9562029190851,472281.83523976663,-41.11006181873077,2.1173797461750447e-06,1.8430861778707518e-10
62.41307487929563,-90.4886004049648,-9.956377474218895,531545.2928146061,-39.80672606215898,1.8813072148500209e-06,1.4088861655373165e-10
55.97981832671441,-89.41942687793669,-9.95632047992105,469979.7027458376,-24.81281741133637,2.1277514568611672e-06,1.1233572021801249e-10
50.20967266798628,-88.61318418339762,-9.956340828560647,428313.19917144475,-12.744839835748676,2.334740094512727e-06,6.947226613661928e-11
45.03428744110918,-90.04405695591063,-9.956074408205422,505040.39472686016,-17.37047735633335,1.9800396349639803e-06,6.810194590946676e-11
40.39235743955675,-92.4479442618667,-9.955888615067543,666101.1122979275,-32.089394064233865,1.5012735742616548e-06,7.23237935401553e-11
36.22889651931241,-89.25756118131667,-9.955056959961436,461368.70379140147,-24.771613881460585,2.167463871952061e-06,1.1637455617771496e-10
32.49458625857937,-88.37641687597329,-9.955985687810623,416811.26801174134,-19.958977850917602,2.399167379704485e-06,1.1488395892122799e-10
29.14519175469204,-91.53236486668717,-9.955848598927199,599459.1157993097,-33.9476760480273,1.6681704730765507e-06,9.446934631626533e-11
26.14103763803102,-89.82805476069058,-9.95559893915895,492661.58455746045,-27.261886925711384,2.0297908915228244e-06,1.1232036656001979e-10
23.44653809604605,-89.38846489176373,-9.955790303440486,468335.7920852569,-26.777575466092095,2.135220099831406e-06,1.2208338189438174e-10
21.02977534027017,-90.89253595958873,-9.955630509455773,556898.7746249523,-4.021005135887911,1.7956584670550298e-06,1.2965286057940222e-11
18.86212152304118,-89.41191879861569,-9.955482937441758,469618.8708462196,-23.447813186255804,2.1293863164082854e-06,1.0631909330760402e-10
16.91789962533202,-89.89274557956617,-9.95583660392035,496331.3221717028,-13.541466263566967,2.0147831792684796e-06,5.496956817290665e-11
15.17407929872473,-88.66143294334978,-9.955650036795516,430733.56989043043,-10.312720387020825,2.3216207635758435e-06,5.558476852767675e-11
13.61000405861361,-90.98195017533598,-9.956565579710402,562601.1484587713,-13.948012008539916,1.7774581550798928e-06,4.4066756279557014e-11
12.20714659709511,-89.05597451815373,-9.95639618818807,450713.6638818488,-32.16993524020916,2.218703525189051e-06,1.58361182369803e-10
10.94888931709475,-88.39876339626784,-9.955774693922613,417895.2764088991,-11.63494210535324,2.3929440117584944e-06,6.662378497650066e-11
9.820327488040359,-90.08360597198497,-9.956492270871449,507321.03155196045,-1.364880353696285,1.9711384661771917e-06,5.303088181994141e-12
