Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
1000000.000001223,-49.77354005702455,-9.932596822816702,4617.619663115319,-1513.314507132515,0.0001955580042685502,6.408946306457388e-05
896924.5376076346,-49.77628167503462,-9.927386009731741,4668.795362458112,-1363.306419169301,0.00019735987185643067,5.762985080730588e-05
804473.6261616852,-49.77380838084229,-9.922535354881743,4707.999665010996,-1226.4094006619514,0.0001989070879542858,5.181426080769697e-05
721552.1351617242,-49.76316765217398,-9.91930693094411,4734.531243922858,-1101.261557190781,0.00020037321865377862,4.660721651741717e-05
647177.8151889396,-49.75171303378819,-9.916296015063661,4754.546373274028,-988.1726667264223,0.00020161592608235518,4.1903334553896774e-05
580469.6626375489,-49.75012820552082,-9.914381369722664,4774.620880551048,-887.1309360490859,0.00020245164925667116,3.7615786803375224e-05
520637.4837558065,-49.75047718844286,-9.912303394229095,4792.010788050424,-796.214349099704,0.00020307432526889082,3.374172114053473e-05
466972.5343783079,-49.75245652720563,-9.911334440145028,4806.585611315457,-714.3174074132467,0.0002035523171055987,3.025036381033839e-05
418839.1244722169,-49.75246173464349,-9.909959478964465,4817.77730384998,-640.4054525281322,0.00020396077472883875,2.7111587771778353e-05
375667.0880487702,-49.75442709669228,-9.90987395920741,4827.321354422906,-573.8797146132121,0.00020426734516690022,2.4283630018079276e-05
336945.0292421377,-49.75843990148547,-9.908616186996362,4837.0368773010505,-514.2338246723161,0.0002044276589296875,2.1733060877319048e-05
302214.2645518258,-49.75841187618514,-9.90827646524423,4842.648605317037,-460.2525130553025,0.00020464998795830116,1.9450238687797387e-05
271063.3894912461,-49.76618856330916,-9.908479855469144,4851.290589654289,-412.0464217670657,0.00020465433370371535,1.738240254697837e-05
243123.4052814968,-49.7864500419276,-9.908525193098313,4866.233998425844,-369.19926479093664,0.00020432160621811218,1.550180012326422e-05
218063.3478634334,-49.79523696184869,-9.908960051149913,4873.795062681299,-330.1204498026982,0.00020424188496395896,1.3834070178519119e-05
195586.3674513435,-49.80044149078708,-9.909851857488741,4878.512006264594,-294.83847566666475,0.00020423456232047257,1.2343150320362388e-05
175426.2121884387,-49.80311931145269,-9.911282646054442,4881.041332910293,-263.01074006113294,0.00020428118444354768,1.1007517010520206e-05
157344.0742511817,-49.80278352477826,-9.91285095702957,4881.417882465962,-234.34575111466168,0.00020438745100292407,9.812175863029145e-06
141125.7610428699,-49.79959973409429,-9.914371936824942,4879.912244574271,-208.54622558078339,0.00020454814421779367,8.741498061487398e-06
126579.1579677468,-49.80512361979186,-9.915673752576302,4883.2389867891225,-185.6177470358184,0.00020448666067225422,7.77278223645146e-06
113531.9527308462,-49.80826852008634,-9.917558859541288,4884.696559400888,-164.9714349590273,0.0002044877637475584,6.906189444270178e-06
101829.5942066815,-49.81155524346958,-9.91960405733562,4885.99209624644,-146.48172095172734,0.00020448293631703508,6.130384950886951e-06
91333.4616984892,-49.81249475576866,-9.921410853957195,4885.967962378604,-129.89498804597937,0.00020452318312475963,5.437312858306808e-06
81919.22290192186,-49.81263426706893,-9.922442149396154,4885.8328305419545,-115.05657727050301,0.00020455995644186155,4.8171865987058504e-06
73475.36112239314,-49.81639465495562,-9.925415971932905,4886.5733027217575,-101.84446959769457,0.00020455352870695124,4.2632422241354134e-06
65901.85430017585,-49.81860014124259,-9.927239356692452,4887.022304349666,-90.04073109487366,0.00020455414203819644,3.768798943522484e-06
59108.99019559865,-49.82256763401624,-9.930201299439329,4887.776210703531,-79.54210082100522,0.00020453785001489668,3.328583303787305e-06
53016.30369957669,-49.82574560245243,-9.932120441227914,4888.6348632659365,-70.22006701587325,0.00020451388735264587,2.937625590221612e-06
47551.6236813506,-49.83007555012644,-9.934539018396638,4889.8340281384335,-61.927646171358184,0.000204473122938345,2.589564213429775e-06
42650.21808283547,-49.83034747752831,-9.936580135528231,4888.91549258845,-54.56714477493102,0.00020451886316460123,2.2827169813889345e-06
38254.0271327652,-49.83344941111004,-9.938049482524612,4889.912451177513,-48.04368241206886,0.0002044828997451644,2.0090567248683368e-06
34310.97559764337,-49.83554091484888,-9.939767665051766,4890.178068074311,-42.27486175556189,0.00020447624978329345,1.7676667539610574e-06
